source_id,image_use_id,fileId,fileId_short,x,y,x_center,y_center,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-394,IU-394,b3351d14fda5de171acc79c43cf2008b0b970825,b3351d14fd,9730.9,35923.068,10190.9,36135.568,920,425,L-106: throw on error | L-113: queryerrorresetboundary | L-105: Error handling error boundary,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-395,IU-395,79093152e5e743d8eb8cd385255cf9532bae2bc3,79093152e5,7156.454,35934.478,7548.454,36142.978,784,417,L-111: will it retry with throwonerror? | L-112: flow with catching error in booundary and trying rerender with refetching the query instead of rerendering with error... | L-105: Error handling error boundary,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-396,IU-396,ab518b8fb798903a572bfa1c773e018070bed2f2,ab518b8fb7,5751.252,36103.329,6095.752,36329.329,689,452,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-397,IU-397,155177db8bd58f59ebdd07f54df80355258dd36c,155177db8b,11932.218,36147.631,12372.218,36313.631,880,332,L-107: Query key factories | L-115: performance structural sharing observers SELECT | L-103: global/default config,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-398,IU-398,bfb1da800787c5f37d36e42bac6ac845d8c5e892,bfb1da8007,9694.4,36379.068,10175.9,36600.568,963,443,L-113: queryerrorresetboundary | L-114: need retryonmount  true (default) | L-106: throw on error,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-399,IU-399,77f3392f8595f818c17755a4d320d69a1c222431,77f3392f85,4281.693,36451.673,4556.693,36692.673,550,482,L-109: usetransition | L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-108: urgent/non urgent updates/rerenders,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-400,IU-400,78143a8e93c50ed772fb026dcfe35fb92043b898,78143a8e93,11913.159,36488.031,12192.159,36729.031,558,482,L-107: Query key factories | L-115: performance structural sharing observers SELECT | L-103: global/default config,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-401,IU-401,ed1ff3c24e62a6ef547afe46729468a3c6179108,ed1ff3c24e,5759.514,36545.519,6200.514,36725.519,882,360,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-402,IU-402,ae1e6f231c4aefee45c95ddb48fc54903ae8a7e6,ae1e6f231c,2869.756,36589.489,3290.756,36830.489,842,482,L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-109: usetransition | L-108: urgent/non urgent updates/rerenders,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-403,IU-403,4d034f9fe0fb48c7828474978a938b6febb3e149,4d034f9fe0,5735.99,36908.376,6110.99,37148.376,750,480,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-404,IU-404,8e0c01179387c26ca79c81a15b55058bffc4478b,8e0c011793,4273.749,36954.996,4545.249,37149.496,543,389,L-109: usetransition | L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-116: use to show that new page is loading while the old page is still on the screen,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-405,IU-405,913168d66eec99aba9c2345b0cc119b5a67c140a,913168d66e,9689.567,36980.568,10073.567,37116.568,768,272,L-113: queryerrorresetboundary | L-114: need retryonmount  true (default) | L-106: throw on error,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-406,IU-406,246e85f82cd5f0badf57f9adf15e2628fd9cc659,246e85f82c,11893.413,36985.808,12327.913,37226.808,869,482,L-115: performance structural sharing observers SELECT | L-107: Query key factories | L-121: msw,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-407,IU-407,750efbd479e99dd7fcfb4f459089e023419a3b95,750efbd479,7349.117,36985.978,7800.617,37075.978,903,180,L-111: will it retry with throwonerror? | L-112: flow with catching error in booundary and trying rerender with refetching the query instead of rerendering with error... | L-114: need retryonmount  true (default),unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-408,IU-408,b3e6794ae95385388c3c4013eb46b9300006d8e1,b3e6794ae9,8541.944,36993.188,8810.444,37042.188,537,98,L-112: flow with catching error in booundary and trying rerender with refetching the query instead of rerendering with error... | L-114: need retryonmount  true (default) | L-113: queryerrorresetboundary,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-409,IU-409,80a0e0aac14586449c2f4068248a44f31f178c79,80a0e0aac1,8535.933,37100.425,8881.933,37341.425,692,482,L-114: need retryonmount  true (default) | L-112: flow with catching error in booundary and trying rerender with refetching the query instead of rerendering with error... | L-113: queryerrorresetboundary,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-410,IU-410,c8f2acd49756cad6ed1a608dc99b19bf44784196,c8f2acd497,2869.581,37109.423,3313.081,37348.423,887,478,L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-116: use to show that new page is loading while the old page is still on the screen | L-109: usetransition,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-411,IU-411,e55cc5a5e648d2a24a1b5222afec6d5737fb5102,e55cc5a5e6,7358.617,37173.83,7800.617,37327.83,884,308,L-111: will it retry with throwonerror? | L-112: flow with catching error in booundary and trying rerender with refetching the query instead of rerendering with error... | L-114: need retryonmount  true (default),unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-412,IU-412,c1bdab56fbf114e0db90b9da8e739a32402be74a,c1bdab56fb,9702.472,37272.078,10100.972,37513.078,797,482,L-114: need retryonmount  true (default) | L-113: queryerrorresetboundary | L-112: flow with catching error in booundary and trying rerender with refetching the query instead of rerendering with error...,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-413,IU-413,5e8f804ee442161aab2412c69b89706035e0cfcd,5e8f804ee4,4282.582,37339.163,4548.582,37526.163,532,374,L-109: usetransition | L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-116: use to show that new page is loading while the old page is still on the screen,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-414,IU-414,86c00bd7de71587b4ede21658567949d95473cc1,86c00bd7de,5696.943,37393.805,6171.943,37599.805,950,412,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-415,IU-415,7f54e43053e31378756d2a045ed9d006fe851887,7f54e43053,11901.94,37453.965,12354.44,37666.965,905,426,L-115: performance structural sharing observers SELECT | L-107: Query key factories | L-121: msw,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-416,IU-416,3a4b17c0bde0b5208598fb5785d7bc5d93a81954,3a4b17c0bd,8521.459,37590.218,8881.959,37825.218,721,470,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-417,IU-417,0aad523474b0ccc3eae0ee7a0ab8e71feb0762b6,0aad523474,2991.526,37615.534,3357.526,37719.534,732,208,L-116: use to show that new page is loading while the old page is still on the screen | L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-109: usetransition,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-418,IU-418,3bdb1b257ac1f8c5dd5b6065fc50581a3c34ee89,3bdb1b257a,4208.822,37728.664,4664.822,37968.164,912,479,L-109: usetransition | L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-116: use to show that new page is loading while the old page is still on the screen,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-419,IU-419,2736adf8b045b426ab28082e15c6acdee922cd65,2736adf8b0,9687.7,37775.412,10103.7,38016.412,832,482,L-118: Testing | L-121: msw | L-115: performance structural sharing observers SELECT,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-420,IU-420,95c0e9bb43ee2b8ea457e93f53c155cf8506143b,95c0e9bb43,5710.829,37813.887,6036.829,38054.887,652,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-421,IU-421,84844e7d4bfd13591c2cb198c46f85224a9175d3,84844e7d4b,2993.583,37864.423,3346.083,38025.923,705,323,L-116: use to show that new page is loading while the old page is still on the screen | L-110: react marksstate updates and rerenders that they cause as urgent and non urgent so we can have urgent updates while w... | L-109: usetransition,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-422,IU-422,551b3e703915489868a24fe5eda8678133ba555c,551b3e7039,8496.338,38071.4,8909.838,38283.4,827,424,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-423,IU-423,5d5a0ccf6e360c9c05c441bfe0e72fc5e36ba8f7,5d5a0ccf6e,4195.171,38167.008,4579.671,38408.008,769,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-424,IU-424,3be0fe39970d650266ad1843641ce981af4fdfa1,3be0fe3997,2975.583,38190.09,3431.083,38372.59,911,365,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-425,IU-425,04afe6e8fc9ba86c57c00e47a10071a98f4df4ae,04afe6e8fc,5681.49,38301.506,5994.99,38542.506,627,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-426,IU-426,0798cdbadb39a978acff77fd1c170d8c35675419,0798cdbadb,11941.329,38324.409,12363.329,38511.409,844,374,L-115: performance structural sharing observers SELECT | L-121: msw | L-118: Testing,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-427,IU-427,f300d1e3f87dc2b2d5f63497b80cedd9088ac61e,f300d1e3f8,13453.747,38496.805,13704.247,38632.805,501,272,L-117: select | L-119: rerendering with/without select | L-120: select usage examples,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-428,IU-428,57b6c5e673eb79451a19c894bbe0f33e9b2d46a8,57b6c5e673,8478.036,38509.949,8837.036,38750.949,718,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-429,IU-429,64ae29536de7a10006ac9cbb2943081c50efeb0c,64ae29536d,4199.989,38668.831,4386.489,38829.831,373,322,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-430,IU-430,05b749830972c61d5e3f8ed10079493f92aa602f,05b7498309,9654.395,38688.745,10116.895,38929.745,925,482,L-118: Testing | L-121: msw | L-115: performance structural sharing observers SELECT,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-431,IU-431,c327c603e858f3eea25a60e2ff86d5cd0872762c,c327c603e8,11947.834,38716.92,12314.334,38957.92,733,482,L-115: performance structural sharing observers SELECT | L-121: msw | L-118: Testing,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-432,IU-432,f9d115e85c4eb936f8abd37f086adef7b1d2878a,f9d115e85c,13442.502,38796.741,13749.002,38976.741,613,360,L-119: rerendering with/without select | L-117: select | L-120: select usage examples,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-433,IU-433,0ff4794c70b64a628a816540f897dbbbdb2b3f8b,0ff4794c70,5692.848,38806.138,5973.848,38933.138,562,254,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-434,IU-434,7af8af0e27145c7af17c2226660babc9c5d8686e,7af8af0e27,14519.703,38808.023,14723.703,38988.023,408,360,L-119: rerendering with/without select | L-120: select usage examples | L-117: select,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-435,IU-435,2ff8c1ed2c016c993aad3331e606ad8c6067b710,2ff8c1ed2c,15834.033,38820.726,16299.533,38983.226,931,325,L-120: select usage examples | L-123: !!! | L-119: rerendering with/without select,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-436,IU-436,5b31422c3668f292715c3c8257c9150efd0d0153,5b31422c36,4181.655,38990.331,4443.155,39224.831,523,469,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-437,IU-437,05397c5c1b4316825edafe04f61187d87a624b3b,05397c5c1b,8457.879,38995.201,8795.379,39189.201,675,388,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-438,IU-438,8298e740e1a91b544082fa4499b679ef799faed3,8298e740e1,5663.657,39105.781,6097.657,39310.281,868,409,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-439,IU-439,f85216609d06e21ee683ab344bac156e18135354,f85216609d,15835.2,39155.366,16286.2,39390.866,902,471,L-120: select usage examples | L-123: !!! | L-119: rerendering with/without select,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-440,IU-440,f45203256b39574a40c1e940415025b65688be4e,f45203256b,13447.424,39162.638,13897.924,39394.138,901,463,L-119: rerendering with/without select | L-117: select | L-124: memoizing selectors to avoid recomputation of select on every rerender,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-441,IU-441,d086ba0a5e848fac015887d2583cbd651f03677a,d086ba0a5e,9662.067,39176.568,10033.567,39296.568,743,240,L-121: msw | L-118: Testing | L-115: performance structural sharing observers SELECT,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-442,IU-442,9d94722eb463f47a7feba807b5fac07334402924,9d94722eb4,14521.562,39184.489,14821.562,39366.489,600,364,L-119: rerendering with/without select | L-120: select usage examples | L-117: select,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-443,IU-443,0e6acb8429c40f5702832aaf828539dea378ce5e,0e6acb8429,11952.17,39225.808,12392.17,39466.808,880,482,L-121: msw | L-115: performance structural sharing observers SELECT | L-118: Testing,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-444,IU-444,183e59182f0e2ffda1ff08822f8fc22c83fdbba7,183e59182f,8442.551,39405.187,8776.551,39646.187,668,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-445,IU-445,a3a53e14efeaf7af25ee60a71058c1713a796b19,a3a53e14ef,9627.4,39443.068,10036.9,39571.568,819,257,L-121: msw | L-118: Testing | L-115: performance structural sharing observers SELECT,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-446,IU-446,69014824395d4e8c1bccfe770c9b5554ae911167,6901482439,4124.655,39506.164,4588.155,39638.164,927,264,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-447,IU-447,561c21b24d0fa8f22bf3aa2d96ba02381ed3f2ff,561c21b24d,5683.818,39518.553,5948.818,39759.553,530,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-448,IU-448,97fc0cac7ac89f2dfc8cf519af3b9753019e4c2e,97fc0cac7a,10862.504,39543.547,11289.004,39758.547,853,430,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-449,IU-449,c34c30d1ff999efb4c6764035dbd5845eca43bc9,c34c30d1ff,13452.348,39627.882,13662.848,39802.382,421,349,L-119: rerendering with/without select | L-124: memoizing selectors to avoid recomputation of select on every rerender | L-117: select,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-450,IU-450,354cfa90ecf9a430aa38d53fdf3a5b4ecf9536e6,354cfa90ec,14533.048,39662.125,14796.548,39893.625,527,463,"L-119: rerendering with/without select | L-120: select usage examples | L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use...",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-451,IU-451,118de21a71ec47bdd6b287720bc423f3908d2b75,118de21a71,15813.271,39678.842,16274.771,39901.342,923,445,"L-123: !!! | L-120: select usage examples | L-125: so we dont memooize result with usecallback, we memoize the reference of the function, we can memoize result with use...",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-452,IU-452,c0d79a464d6c218bc4648321b7a841252b03ca41,c0d79a464d,9620.29,39707.078,9975.29,39948.078,710,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-453,IU-453,69361022f895a4cfb7e57eb59cac1448209a5157,69361022f8,11932.94,39714.798,12394.44,39940.298,923,451,L-124: memoizing selectors to avoid recomputation of select on every rerender | L-117: select | L-126: pure selectors,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-454,IU-454,b5e8b40ff48963193812fe783142fdbe7d9e006f,b5e8b40ff4,8321.498,39887.82,8762.998,39996.82,883,218,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-455,IU-455,9f0168a4d51aa761b51578d201f5c00d1ce53c65,9f0168a4d5,10863.597,39981.084,11201.597,40211.584,676,461,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-456,IU-456,8c2777d94ef21a5101d2cba349b6ca9eb1261f0d,8c2777d94e,13443.399,39992.702,13904.899,40195.202,923,405,L-124: memoizing selectors to avoid recomputation of select on every rerender | L-119: rerendering with/without select | L-126: pure selectors,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
