use_id,image_id,filename,region_id,x,y,width,height,opacity,transform,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-195,image-a45870c0309b5a1b09c5dafd13bb80bd2f669d4e,image-a45870c0309b5a1b09c5dafd13bb80bd2f669d4e.png,R04,9330.383708447574,14334.014120848316,759.0,192.0,1,translate(9330.383708447574 14334.014120848316) rotate(0 379.5 96),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-196,image-a0f2f68371e571d0fef1b1b041b1e8a1dc40abd7,image-a0f2f68371e571d0fef1b1b041b1e8a1dc40abd7.png,R04,9368.563609917179,13831.07995743686,829.0,482.0,1,translate(9368.563609917179 13831.07995743686) rotate(0 414.6534318637275 241.15625),,"[""T-083"", ""T-082"", ""T-084""]","[""      oidc.TokenValidationParameters.RoleClaimType = \""role\"";"", ""      oidc.TokenValidationParameters.NameClaimType = \""name\"";"", ""  });""]",pending_supplemental_transcript
IU-197,image-5a098bf67bf9bd62be05beefbfa6c9ccd7fd581f,image-5a098bf67bf9bd62be05beefbfa6c9ccd7fd581f.png,R04,9377.421742255403,13339.968914142588,745.0,482.0,1,translate(9377.421742255403 13339.968914142588) rotate(0 372.46196619217085 241.15625),,"[""T-062"", ""T-064"", ""T-061""]","[""      oidc.ClientSecret = \""mvc-secret\"";"", ""      oidc.ResponseType = \""code\"";   // Authorization Code flow"", ""      oidc.ClientId = \""mvc\"";""]",pending_supplemental_transcript
IU-198,image-539c82be7455daa73f0513329f1563069edbe985,image-539c82be7455daa73f0513329f1563069edbe985.png,R04,9381.217041780908,12886.569540770191,964.0,438.0,1,translate(9381.217041780908 12886.569540770191) rotate(0 482 219),,"[""T-044"", ""T-043"", ""T-045""]","[""  .AddAuthentication(options =>"", ""builder.Services"", ""  {""]",pending_supplemental_transcript
IU-199,image-9d65c08ad59bf120604bb996c4fb7d35edbaf44d,image-9d65c08ad59bf120604bb996c4fb7d35edbaf44d.png,R05,10111.960287910799,17442.270239138335,895.0,482.0,1,translate(10111.960287910799 17442.270239138335) rotate(0 447.72807655038764 241.15625),IU-120,"[""T-178"", ""T-179"", ""T-181""]","[""using Microsoft.AspNetCore.Authentication.OpenIdConnect;"", ""using System.Security.Claims;"", ""options.Events = new OpenIdConnectEvents""]",pending_supplemental_transcript
IU-200,image-ec7ac78e1d494c2a1f9b5d20f88416296320aaf4,image-ec7ac78e1d494c2a1f9b5d20f88416296320aaf4.png,R03,7938.744123467263,14213.20436864137,913.0,416.0,1,translate(7938.744123467263 14213.20436864137) rotate(0 456.5 208),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-201,image-7ae75f26923e33c3b015ba98ccc950b3af7ab47d,image-7ae75f26923e33c3b015ba98ccc950b3af7ab47d.png,R03,7939.5218334282,13950.371035308039,867.0,275.0,1,translate(7939.5218334282 13950.371035308039) rotate(0 433.5 137.5),,"[""T-083"", ""T-084"", ""T-082""]","[""      oidc.TokenValidationParameters.RoleClaimType = \""role\"";"", ""  });"", ""      oidc.TokenValidationParameters.NameClaimType = \""name\"";""]",pending_supplemental_transcript
IU-202,image-ad547efef9433f38a483f06164e98853ec5a3f35,image-ad547efef9433f38a483f06164e98853ec5a3f35.png,R03,7916.11433559834,13631.630271961685,899.0,311.0,1,translate(7916.11433559834 13631.630271961685) rotate(0 449.5 155.5),,"[""T-071"", ""T-072"", ""T-070""]","[""      oidc.Scope.Clear();"", ""      oidc.Scope.Add(\""openid\"");    // required for OIDC"", ""      // Scopes requested at login""]",pending_supplemental_transcript
IU-203,image-833dc54e5ce7ca50f5522d2975f1b4f535c12731,image-833dc54e5ce7ca50f5522d2975f1b4f535c12731.png,R03,7944.499636992602,12691.714725968302,730.0,482.0,1,translate(7944.499636992602 12691.714725968302) rotate(0 365.0036383572567 241.15625),,"[""T-034"", ""T-094"", ""T-037""]","[""clients config"", ""are there sec reason or just a payload?"", ""using Microsoft.AspNetCore.Authentication.OpenIdConnect;""]",pending_supplemental_transcript
IU-204,image-af32b0f7c70393af9662853c8f5551b63c1821b6,image-af32b0f7c70393af9662853c8f5551b63c1821b6.png,R03,7936.935409188242,12191.714725968302,755.0,482.0,1,translate(7936.935409188242 12191.714725968302) rotate(0 377.56786616161617 241.15625),,"[""T-094"", ""T-034"", ""T-036""]","[""are there sec reason or just a payload?"", ""clients config"", ""using Microsoft.AspNetCore.Authentication.Cookies;""]",pending_supplemental_transcript
IU-205,image-745f2570109641fc7aa2dcbca0f9f90c7bfda2eb,image-745f2570109641fc7aa2dcbca0f9f90c7bfda2eb.png,R05,10792.796867530382,15973.384275092885,827.0,234.0,1,translate(10792.796867530382 15973.384275092885) rotate(0 413.5 117),,"[""T-252"", ""T-093"", ""T-253""]","[""setting all needed scopes"", ""app.Run();"", ""!!!""]",pending_supplemental_transcript
IU-206,image-3315fa0a9ae18ffa1424b8b917e2461aac09497f,image-3315fa0a9ae18ffa1424b8b917e2461aac09497f.png,R05,10781.96366983073,15576.402748400176,902.0,385.0,1,translate(10781.96366983073 15576.402748400176) rotate(0 451 192.5),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-207,image-263c8498c1527dab40ab3d3b965caf746fe5ccd9,image-263c8498c1527dab40ab3d3b965caf746fe5ccd9.png,R05,10772.111591922741,15228.013893419708,898.0,344.0,1,translate(10772.111591922741 15228.013893419708) rotate(0 449 172),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-208,image-3322558eada5b6d6cb56416118f418942c37a236,image-3322558eada5b6d6cb56416118f418942c37a236.png,R05,10778.114960835957,14741.079865641928,836.0,482.0,1,translate(10778.114960835957 14741.079865641928) rotate(0 417.81162674650705 241.15625),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-209,image-f004607d801c45080b5a3df1747c58d5987ce694,image-f004607d801c45080b5a3df1747c58d5987ce694.png,R03,7353.317166962741,8139.525376798663,892.0,482.0,1,translate(7353.317166962741 8139.525376798663) rotate(0 446.16032848324517 241.15625),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-210,image-6123821e093ac32dfe981cb00f164d749e134cfc,image-6123821e093ac32dfe981cb00f164d749e134cfc.png,R03,7341.050671269864,8710.747453214679,834.0,482.0,1,translate(7341.050671269864 8710.747453214679) rotate(0 416.7601066468254 241.15625),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-211,image-d481252a94519633d072c90f2248946c3fe066f3,image-d481252a94519633d072c90f2248946c3fe066f3.png,R03,7356.810777916689,9213.570497037921,702.0,450.0,1,translate(7356.810777916689 9213.570497037921) rotate(0 351 225),,"[""T-102"", ""T-101"", ""T-009""]","[""token rotation"", ""token rotation"", ""why""]",pending_supplemental_transcript
IU-212,image-7f2934be472f92d6810a040f9ee7a07aec773a67,image-7f2934be472f92d6810a040f9ee7a07aec773a67.png,R03,7349.692796849487,9689.080888273273,613.0,482.0,1,translate(7349.692796849487 9689.080888273273) rotate(0 306.45126353790613 241.15625),,"[""T-009"", ""T-102"", ""T-101""]","[""why"", ""token rotation"", ""token rotation""]",pending_supplemental_transcript
IU-213,image-1b225f004a3d9354a16e796e2a4a4b984abb6705,image-1b225f004a3d9354a16e796e2a4a4b984abb6705.png,R03,7337.6440603873925,10199.403779508624,727.0,475.0,1,translate(7337.6440603873925 10199.403779508624) rotate(0 363.5 237.5),,"[""T-009"", ""T-094"", ""T-243""]","[""why"", ""are there sec reason or just a payload?"", ""accessing tokens from token store""]",pending_supplemental_transcript
IU-214,image-1df6047eb22201e8beea7e94ee0d14371c18c395,image-1df6047eb22201e8beea7e94ee0d14371c18c395.png,R03,7332.6440603873925,10676.570497037921,847.0,404.0,1,translate(7332.6440603873925 10676.570497037921) rotate(0 423.5 202),,"[""T-009"", ""T-094"", ""T-034""]","[""why"", ""are there sec reason or just a payload?"", ""clients config""]",pending_supplemental_transcript
IU-215,image-88d01e199fdf50e53f7f1c8dd8f370f71fddee3b,image-88d01e199fdf50e53f7f1c8dd8f370f71fddee3b.png,R02,4794.2170934816495,23153.818815445076,848.0,482.0,1,translate(4794.2170934816495 23153.818815445076) rotate(0 423.9756547619047 241.15625),,"[""T-103"", ""T-177"", ""T-176""]","[""!!!"", ""}"", ""    }""]",pending_supplemental_transcript
IU-216,image-30d8a4abe8bed265c27b3c6dc0c4c98e9412a489,image-30d8a4abe8bed265c27b3c6dc0c4c98e9412a489.png,R02,4822.3038424004535,22834.141554092537,604.0,305.0,1,translate(4822.3038424004535 22834.141554092537) rotate(0 302 152.5),,"[""T-103"", ""T-177"", ""T-176""]","[""!!!"", ""}"", ""    }""]",pending_supplemental_transcript
IU-217,image-6bf785c18359e9fd1100719b1cee225eba0d96b6,image-6bf785c18359e9fd1100719b1cee225eba0d96b6.png,R02,4802.803994988344,22408.641630386483,883.0,416.0,1,translate(4802.803994988344 22408.641630386483) rotate(0 441.5 208),,"[""T-177"", ""T-176"", ""T-175""]","[""}"", ""    }"", ""        return ((int)resp.StatusCode, body, false);""]",pending_supplemental_transcript
IU-218,image-204910135cb2f95f64c7c84da3af8713abf9c147,image-204910135cb2f95f64c7c84da3af8713abf9c147.png,R02,4810.715359548072,21885.485304092537,661.0,482.0,1,translate(4810.715359548072 21885.485304092537) rotate(0 330.2552003816794 241.15625),,"[""T-177"", ""T-176"", ""T-175""]","[""}"", ""    }"", ""        return ((int)resp.StatusCode, body, false);""]",pending_supplemental_transcript
IU-219,image-e693fa70c38594d3109cf3644bad898e78b4ec29,image-e693fa70c38594d3109cf3644bad898e78b4ec29.png,R02,4792.770559880129,21398.818624710213,843.0,482.0,1,translate(4792.770559880129 21398.818624710213) rotate(0 421.5332825203252 241.15625),,"[""T-160"", ""T-159"", ""T-162""]","[""            return (401, \""\"", true);"", ""        if (accessToken is null)"", ""        var api = _httpClientFactory.CreateClient(\""api\"");""]",pending_supplemental_transcript
IU-220,image-2e5066b2c4a0b60b4a5b35050d9b4839f9d22824,image-2e5066b2c4a0b60b4a5b35050d9b4839f9d22824.png,R02,4793.97055992975,21052.974912857186,834.0,334.0,1,translate(4793.97055992975 21052.974912857186) rotate(0 417 167),,"[""T-143"", ""T-142"", ""T-145""]","[""            return null;"", ""        if (refreshed.IsError || string.IsNullOrEmpty(refreshed.AccessToken))"", ""        var newSet = new TokenSet""]",pending_supplemental_transcript
IU-221,image-8c8a4fa7f31f588e2a1ddbac43db12f0bf4cbac9,image-8c8a4fa7f31f588e2a1ddbac43db12f0bf4cbac9.png,R02,4812.789869971957,20565.485304092537,730.0,482.0,1,translate(4812.789869971957 20565.485304092537) rotate(0 364.84740748709123 241.15625),,"[""T-127"", ""T-126"", ""T-125""]","[""            return tokens.AccessToken;"", ""        if (tokens.ExpiresAt > DateTimeOffset.UtcNow.AddMinutes(1))"", ""        // refresh early""]",pending_supplemental_transcript
IU-222,image-8030242e76828f50166630591e832d7538ea6543,image-8030242e76828f50166630591e832d7538ea6543.png,R02,4817.137124871157,20122.641554092537,931.0,418.0,1,translate(4817.137124871157 20122.641554092537) rotate(0 465.5 209),,"[""T-108"", ""T-107"", ""T-109""]","[""    private readonly IHttpClientFactory _httpClientFactory;"", ""{"", ""    private readonly ITokenStore _tokenStore;""]",pending_supplemental_transcript
IU-223,image-456bb3d3f17a825807bc0709d2b427cdc1f2c2ba,image-456bb3d3f17a825807bc0709d2b427cdc1f2c2ba.png,R02,4818.3038424004535,19639.308271621834,812.0,478.0,1,translate(4818.3038424004535 19639.308271621834) rotate(0 406 239),,"[""T-232"", ""T-234"", ""T-231""]","[""    }"", ""    public async Task<TokenSet?> GetAsync(string sid, CancellationToken ct)"", ""        await _cache.SetStringAsync(Key(sid), json, options, ct);""]",pending_supplemental_transcript
IU-224,image-3195af16cb081294790c554daf73efebe235b88a,image-3195af16cb081294790c554daf73efebe235b88a.png,R02,4792.137277459047,19216.308271621834,831.0,424.0,1,translate(4792.137277459047 19216.308271621834) rotate(0 415.5 212),,"[""T-215"", ""T-214"", ""T-213""]","[""    private readonly IDistributedCache _cache;"", ""{"", ""public sealed class DistributedTokenStore : ITokenStore""]",pending_supplemental_transcript
IU-225,image-ca3348de72db99dd7a6987e03a915fdfd405d028,image-ca3348de72db99dd7a6987e03a915fdfd405d028.png,R02,4768.97055992975,18936.30823347486,934.0,264.0,1,translate(4768.97055992975 18936.30823347486) rotate(0 467 132),,"[""T-210"", ""T-211"", ""T-213""]","[""using Microsoft.Extensions.Caching.Distributed;"", ""using System.Text.Json;"", ""public sealed class DistributedTokenStore : ITokenStore""]",pending_supplemental_transcript
IU-226,image-938c97db3b491e2dbf816ff72071fce626d131c3,image-938c97db3b491e2dbf816ff72071fce626d131c3.png,R02,4779.803994988344,18576.47483656324,899.0,337.0,1,translate(4779.803994988344 18576.47483656324) rotate(0 449.5 168.5),,"[""T-209"", ""T-208"", ""T-207""]","[""};"", ""    }"", ""        }, ctx.HttpContext.RequestAborted);""]",pending_supplemental_transcript
IU-227,image-0e4823dd65d907411a64a1d0cbd601144b19eff7,image-0e4823dd65d907411a64a1d0cbd601144b19eff7.png,R02,4771.355968938449,18090.48534223951,863.0,482.0,1,translate(4771.355968938449 18090.48534223951) rotate(0 431.2813085205993 241.15625),,"[""T-204"", ""T-205"", ""T-203""]","[""            AccessToken = accessToken,"", ""            RefreshToken = refreshToken,"", ""        {""]",pending_supplemental_transcript
IU-228,image-7a7649920f543b7b160845e9792bc6f1aae249b7,image-7a7649920f543b7b160845e9792bc6f1aae249b7.png,R02,4737.159697808784,17583.818624710213,921.0,482.0,1,translate(4737.159697808784 17583.818624710213) rotate(0 460.4774270623743 241.15625),,"[""T-184"", ""T-183"", ""T-185""]","[""    {"", ""    OnTokenResponseReceived = async ctx =>"", ""        // Tokens are available here:""]",pending_supplemental_transcript
IU-229,image-7e35aacedfecd2f702c01efa8da629dd4bbeb2ba,image-7e35aacedfecd2f702c01efa8da629dd4bbeb2ba.png,R03,6629.63162824849,326.8438720703125,767.0,482.0,1,translate(6629.63162824849 326.8438720703125) rotate(0 383.44767720306515 241.15625),,"[""T-247"", ""T-257"", ""T-246""]","[""some claims for clients claims identity for convenient ui logic"", ""for custom id resources"", ""custom identity resources and getting""]",pending_supplemental_transcript
IU-230,image-50ca979f611217412c97b36da396a9f20e3ed1cd,image-50ca979f611217412c97b36da396a9f20e3ed1cd.png,R03,6627.187186142558,807.5845404730899,732.0,482.0,1,translate(6627.187186142558 807.5845404730899) rotate(0 365.89224137931035 241.15625),,"[""T-257"", ""T-256"", ""T-247""]","[""for custom id resources"", ""should i alwats create iprofser"", ""some claims for clients claims identity for convenient ui logic""]",pending_supplemental_transcript
IU-231,image-21cb6fb7b51e829b8ac2788a7c19bf087a2388cb,image-21cb6fb7b51e829b8ac2788a7c19bf087a2388cb.png,R03,6613.412679474994,1309.8334350585938,802.0,407.0,1,translate(6613.412679474994 1309.8334350585938) rotate(0 401 203.5),,"[""T-257"", ""T-256"", ""T-247""]","[""for custom id resources"", ""should i alwats create iprofser"", ""some claims for clients claims identity for convenient ui logic""]",pending_supplemental_transcript
IU-232,image-211c4347978e7ea0c8990444df910dd651d16097,image-211c4347978e7ea0c8990444df910dd651d16097.png,R03,6596.412801545306,1721.5000610351562,860.0,453.0,1,translate(6596.412801545306 1721.5000610351562) rotate(0 430 226.5),,"[""T-001"", ""T-002"", ""T-003""]","[""sending hashed with secret and then sending secret to"", ""get tokens"", ""needed for idp to prove that its you who initialized the flow""]",pending_supplemental_transcript
IU-233,image-deb0c96ed564c597184bf27a41d869b3407a0101,image-deb0c96ed564c597184bf27a41d869b3407a0101.png,R03,6618.820927659505,2178.8438720703125,722.0,482.0,1,translate(6618.820927659505 2178.8438720703125) rotate(0 360.92512583892614 241.15625),,"[""T-003"", ""T-002"", ""T-001""]","[""needed for idp to prove that its you who initialized the flow"", ""get tokens"", ""sending hashed with secret and then sending secret to""]",pending_supplemental_transcript
IU-234,image-fe092c69b8036a5a998912e1df28cf2d61fc83e9,image-fe092c69b8036a5a998912e1df28cf2d61fc83e9.png,R03,6563.912557404681,2680.666748046875,853.0,196.0,1,translate(6563.912557404681 2680.666748046875) rotate(0 426.5 98),,"[""T-029"", ""T-003"", ""T-002""]","[""iprofser"", ""needed for idp to prove that its you who initialized the flow"", ""get tokens""]",pending_supplemental_transcript
IU-235,image-ca6bab9e13b38ab9bd9ca9bc83d0bba9ba191135,image-ca6bab9e13b38ab9bd9ca9bc83d0bba9ba191135.png,R03,6614.385581572896,2909.510498046875,688.0,482.0,1,translate(6614.385581572896 2909.510498046875) rotate(0 344.0270979020979 241.15625),,"[""T-029"", ""T-025"", ""T-026""]","[""iprofser"", ""so identity resources is what client app "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-236,image-adcbdda55596c0917b1b9bebc17ebc3bf0729700,image-adcbdda55596c0917b1b9bebc17ebc3bf0729700.png,R03,7742.274283802357,1678.0702238972444,686.0,106.0,1,translate(7742.274283802357 1678.0702238972444) rotate(0 343 53),IU-156,"[""T-257"", ""T-035"", ""T-256""]","[""for custom id resources"", ""idp config"", ""should i alwats create iprofser""]",pending_supplemental_transcript
IU-237,image-f115ab28df2a054b2eabf54c5f166f475163f014,image-f115ab28df2a054b2eabf54c5f166f475163f014.png,R03,7733.578061002792,1809.9138721719792,752.0,482.0,1,translate(7733.578061002792 1809.9138721719792) rotate(0 376.1405994271686 241.15625),IU-157,"[""T-035"", ""T-257"", ""T-256""]","[""idp config"", ""for custom id resources"", ""should i alwats create iprofser""]",pending_supplemental_transcript
IU-238,image-74efa5c9eabf97c5f80b61ab6a10adae97d2a520,image-74efa5c9eabf97c5f80b61ab6a10adae97d2a520.png,R03,7708.385327096627,2301.514702250104,856.0,268.0,1,translate(7708.385327096627 2301.514702250104) rotate(0 428 134),IU-158,"[""T-035"", ""T-029"", ""T-003""]","[""idp config"", ""iprofser"", ""needed for idp to prove that its you who initialized the flow""]",pending_supplemental_transcript
IU-239,image-4e17db5222597570e6962a09a1bdb608252341dc,image-4e17db5222597570e6962a09a1bdb608252341dc.png,R03,7712.962067664273,2929.7714044915483,886.0,185.0,1,translate(7712.962067664273 2929.7714044915483) rotate(0 443 92.5),IU-163,"[""T-035"", ""T-029"", ""T-025""]","[""idp config"", ""iprofser"", ""so identity resources is what client app ""]",pending_supplemental_transcript
IU-240,image-25118095c09a544a2c7a47fbbfbd007c3a6ea85f,image-25118095c09a544a2c7a47fbbfbd007c3a6ea85f.png,R03,7676.295502722866,2572.271328197603,856.0,350.0,1,translate(7676.295502722866 2572.271328197603) rotate(0 428 175),IU-164,"[""T-035"", ""T-029"", ""T-025""]","[""idp config"", ""iprofser"", ""so identity resources is what client app ""]",pending_supplemental_transcript
IU-241,image-f7c3f35ed084db8e6fe3c86600461fb169304390,image-f7c3f35ed084db8e6fe3c86600461fb169304390.png,R07,12764.617900488143,14100.138725453213,770.0,482.0,1,translate(12764.617900488143 14100.138725453213) rotate(0 385.01200530888036 241.15625),,"[""T-265"", ""T-260"", ""T-264""]","[""atuh prop items"", ""scope"", ""additional scropes in""]",pending_supplemental_transcript
IU-242,image-65bd8f8f53f57a47c6f4bfcf5ade28bba84d5f24,image-65bd8f8f53f57a47c6f4bfcf5ade28bba84d5f24.png,R07,12786.17944501857,14594.742018735891,776.0,482.0,1,translate(12786.17944501857 14594.742018735891) rotate(0 388.1331360946747 241.15625),,"[""T-265"", ""T-260"", ""T-264""]","[""atuh prop items"", ""scope"", ""additional scropes in""]",pending_supplemental_transcript
IU-243,image-1fd8459449e0c1ed16ca4a948698c9f526fe5ef8,image-1fd8459449e0c1ed16ca4a948698c9f526fe5ef8.png,R07,12771.534871152306,15089.953841245686,830.0,463.0,1,translate(12771.534871152306 15089.953841245686) rotate(0 415 231.5),,"[""T-253"", ""T-252"", ""T-265""]","[""!!!"", ""setting all needed scopes"", ""atuh prop items""]",pending_supplemental_transcript
IU-244,image-e0b6c2520eef4b4f5f448b99b3399c1d99f3d577,image-e0b6c2520eef4b4f5f448b99b3399c1d99f3d577.png,R07,12763.201639544233,15543.231652931903,840.0,272.0,1,translate(12763.201639544233 15543.231652931903) rotate(0 420 136),,"[""T-252"", ""T-253"", ""T-265""]","[""setting all needed scopes"", ""!!!"", ""atuh prop items""]",pending_supplemental_transcript
IU-245,image-e893e7bfee20994fcf5d17260d21334054af7e84,image-e893e7bfee20994fcf5d17260d21334054af7e84.png,R07,12765.146016171839,15826.39826873595,865.0,259.0,1,translate(12765.146016171839 15826.39826873595) rotate(0 432.5 129.5),,"[""T-252"", ""T-253"", ""T-265""]","[""setting all needed scopes"", ""!!!"", ""atuh prop items""]",pending_supplemental_transcript
IU-246,image-245145b5562262eb87dd24f3f79ce48c11c93366,image-245145b5562262eb87dd24f3f79ce48c11c93366.png,R08,13695.417567834946,14104.125686282205,700.0,474.0,1,translate(13695.417567834946 14104.125686282205) rotate(0 350 237),,"[""T-265"", ""T-264"", ""T-263""]","[""atuh prop items"", ""additional scropes in"", ""with""]",pending_supplemental_transcript
IU-247,image-ca5505edca7c77d263a8dad4ea442021e4fba6a7,image-ca5505edca7c77d263a8dad4ea442021e4fba6a7.png,R08,13672.917466109684,14589.181309654625,785.0,435.0,1,translate(13672.917466109684 14589.181309654625) rotate(0 392.5 217.5),,"[""T-265"", ""T-264"", ""T-263""]","[""atuh prop items"", ""additional scropes in"", ""with""]",pending_supplemental_transcript
IU-248,image-1c139fbc50ef822558300f3118ed91b6388e636b,image-1c139fbc50ef822558300f3118ed91b6388e636b.png,R08,13677.402054819086,15037.747247968437,665.0,482.0,1,translate(13677.402054819086 15037.747247968437) rotate(0 332.4598896434636 241.15625),,"[""T-253"", ""T-252"", ""T-265""]","[""!!!"", ""setting all needed scopes"", ""atuh prop items""]",pending_supplemental_transcript
IU-249,image-8916ec0382a361162750ea4515d2a6ffac7dcb38,image-8916ec0382a361162750ea4515d2a6ffac7dcb38.png,R08,13686.028712854477,15535.459070478217,581.0,58.0,1,translate(13686.028712854477 15535.459070478217) rotate(0 290.5 29),,"[""T-253"", ""T-252"", ""T-265""]","[""!!!"", ""setting all needed scopes"", ""atuh prop items""]",pending_supplemental_transcript
IU-250,image-0d90a37c720766ca95a72970158055adabd7dad4,image-0d90a37c720766ca95a72970158055adabd7dad4.png,R08,13665.571738216795,15634.413965497763,762.0,482.0,1,translate(13665.571738216795 15634.413965497763) rotate(0 380.956974637681 241.15625),,"[""T-252"", ""T-253"", ""T-265""]","[""setting all needed scopes"", ""!!!"", ""atuh prop items""]",pending_supplemental_transcript
IU-251,image-eac5c1fd5a2b1d643f8ff738aee755415a50338e,image-eac5c1fd5a2b1d643f8ff738aee755415a50338e.png,R08,13665.86194446255,16145.236856733129,828.0,134.0,1,translate(13665.86194446255 16145.236856733129) rotate(0 414 67),,"[""T-252"", ""T-253"", ""T-265""]","[""setting all needed scopes"", ""!!!"", ""atuh prop items""]",pending_supplemental_transcript
IU-252,image-5398705e3874eab27cf7233b85f4b0192087323e,image-5398705e3874eab27cf7233b85f4b0192087323e.png,R09,16601.345288110868,14874.477453721469,870.0,265.0,1,translate(16601.345288110868 14874.477453721469) rotate(0 435 132.5),,"[""T-254"", ""T-253"", ""T-252""]","[""oidc events"", ""!!!"", ""setting all needed scopes""]",pending_supplemental_transcript
IU-253,image-d3f07e58c9722854ef1647382b2e978657e1727e,image-d3f07e58c9722854ef1647382b2e978657e1727e.png,R09,16602.750108144348,15140.715578023912,791.0,243.0,1,translate(16602.750108144348 15140.715578023912) rotate(0 395.5 121.5),,"[""T-254"", ""T-253"", ""T-252""]","[""oidc events"", ""!!!"", ""setting all needed scopes""]",pending_supplemental_transcript
IU-254,image-a4670b1d7679bf579367c7c07030e212b9971db0,image-a4670b1d7679bf579367c7c07030e212b9971db0.png,R09,16599.664029226715,15400.106918007179,679.0,482.0,1,translate(16599.664029226715 15400.106918007179) rotate(0 339.53840174129346 241.15625),,"[""T-253"", ""T-252"", ""T-254""]","[""!!!"", ""setting all needed scopes"", ""oidc events""]",pending_supplemental_transcript
IU-255,image-5ba09097b331705e87d2eff3d1e45dd27071326c,image-5ba09097b331705e87d2eff3d1e45dd27071326c.png,R09,16578.751834230214,15906.773526545134,702.0,482.0,1,translate(16578.751834230214 15906.773526545134) rotate(0 350.92684534270666 241.15625),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
IU-256,image-4d22c3f03a253bc19e5044f187b55cf1626f9b44,image-4d22c3f03a253bc19e5044f187b55cf1626f9b44.png,R09,16565.44794490529,16417.24977515005,645.0,482.0,1,translate(16565.44794490529 16417.24977515005) rotate(0 322.3259146341461 241.15625),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
IU-257,image-7715df8faa446c986e08299f1457ad41f5545bdd,image-7715df8faa446c986e08299f1457ad41f5545bdd.png,R09,16563.538573310343,16920.106918007208,698.0,482.0,1,translate(16563.538573310343 16920.106918007208) rotate(0 348.9972491197186 241.15625),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
IU-258,image-24079d76df76bfc545b3a65e490988e50065298c,image-24079d76df76bfc545b3a65e490988e50065298c.png,R09,16538.726182363098,17407.33459657863,820.0,445.0,1,translate(16538.726182363098 17407.33459657863) rotate(0 410 222.5),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
IU-259,image-43e533e2c85dd10347dcfc2d7b2d142e43fd21e0,image-43e533e2c85dd10347dcfc2d7b2d142e43fd21e0.png,R09,16535.416542296134,17864.42986373823,819.0,407.0,1,translate(16535.416542296134 17864.42986373823) rotate(0 409.5 203.5),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
IU-260,image-a68274b06f146f5b9bd4c0280921e15a25c75c1d,image-a68274b06f146f5b9bd4c0280921e15a25c75c1d.png,R09,16540.602880208673,18276.297365133345,710.0,482.0,1,translate(16540.602880208673 18276.297365133345) rotate(0 354.7900850785336 241.15625),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
IU-261,image-c26da4d6aeb2da91671a36b23a8163f0f8aff2d8,image-c26da4d6aeb2da91671a36b23a8163f0f8aff2d8.png,R09,16525.618065626317,18763.5066996221,729.0,455.0,1,translate(16525.618065626317 18763.5066996221) rotate(0 364.5 227.5),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
IU-262,image-9273c2fe005c160e6dd4a469b1ae96645c3a5469,image-9273c2fe005c160e6dd4a469b1ae96645c3a5469.png,R09,16537.678190554132,19227.285501158112,694.0,463.0,1,translate(16537.678190554132 19227.285501158112) rotate(0 347.09210714797337 231.5384615384619),,"[""T-252"", ""T-253"", ""T-254""]","[""setting all needed scopes"", ""!!!"", ""oidc events""]",pending_supplemental_transcript
