use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-0001,image-02f6f0e70276e974257c4d127fd49fbc136899f5,54edfdf5ae21.png,54edfdf5ae21,R01,1832.2109592788056,7619.068155416982,655.0,482.0,1.0,,T-0163|T-0162|T-0164,Large file on disk:|(avoids big UTF-16 JSON string)|- Prefer FileStream + StreamContent,pending_transcript
IU-0308,image-0242e527bc9dc6c4d679808d64b30061d078395d,7dc97244a555.png,7dc97244a555,R10,11799.589732770568,25107.199614237907,678.0,463.0,1.0,,T-0321|T-0319|T-0320,here may need to use pooled array|writing bytes|writing text,pending_transcript
IU-0309,image-9bd7c530922623c802ee10a1cd97b26c8ab61990,b9b5f659d5f4.png,b9b5f659d5f4,R04,13560.677973040969,16767.476235789934,923.0,93.0,1.0,,T-0374|T-0373|T-0372,CAN COST MORE CPU|not about bandwidth at all|2 faster first object result (we dont materialize the huge list),pending_transcript
IU-0310,image-0d1c2017fccd8c82e756baa891c252492e59bfa8,d75124d679df.png,d75124d679df,R04,13585.344690570266,16921.14295331923,927.0,189.0,1.0,,T-0374|T-0373|T-0372,CAN COST MORE CPU|not about bandwidth at all|2 faster first object result (we dont materialize the huge list),pending_transcript
IU-0311,image-7b137a792d0ca873541052efe2856069c0ff098e,a0112a525960.png,a0112a525960,R04,13603.778911632915,17136.153344554583,957.0,482.0,1.0,,T-0374|T-0377|T-0376,CAN COST MORE CPU|somethign|from endpoint to optimize,pending_transcript
IU-0312,image-7cac40d5f8f763d8f48ea1419f5f8b8c34456da9,98f37c1fc925.png,98f37c1fc925,R10,13591.011408099563,17651.14295331923,919.0,389.0,1.0,,T-0377|T-0376|T-0375,somethign|from endpoint to optimize|returning async enumerable,pending_transcript
IU-0313,image-b96bf01f54fe1518c269bfb938eda4437c652432,a6307f25678c.png,a6307f25678c,R12,21268.477730640272,26903.52526498517,497.0,146.0,1.0,,T-0380|T-0379|T-0378,or some sequenceposition|of count of bytes form start|can have overloads with pos,pending_transcript
IU-0314,image-7c7cfdfc5c99b0a89e5d09850117a9822d683ef3,391c8412ca18.png,391c8412ca18,R12,19027.868927361298,27976.13646778205,1016.0,257.0,1.0,,T-0383|T-0382|T-0381,multisegment sequence|or something to get string from|dont need sequencereader,pending_transcript
IU-0315,image-d724894d6463ab70207a35f64ba0811805eac7d9,1e8a76b02ea1.png,1e8a76b02ea1,R11,23667.04849730812,18828.34457433898,759.0,482.0,1.0,,T-0387|T-0386|T-0315,with big endian|custom protocols|pipereader,pending_transcript
IU-0316,image-9ee04a2a216924dcde318096b94463deb59355d4,06961c3b2a45.png,06961c3b2a45,R11,23669.600230744927,19393.58269864143,822.0,482.0,1.0,,T-0387|T-0386|T-0301,with big endian|custom protocols|tryread,pending_transcript
IU-0317,image-71028e7a5d80be4833dcbfd633f8ff08af9f41fa,57c250e7baaa.png,57c250e7baaa,R11,23567.266823417907,19959.16752007,912.0,254.0,1.0,,T-0387|T-0386|T-0301,with big endian|custom protocols|tryread,pending_transcript
IU-0318,image-13f308733cf78fe0f5f6b511431383b4ba463a97,9d8357c88da9.png,9d8357c88da9,R11,23629.076398090063,20396.23894864143,846.0,427.0,1.0,,T-0301|T-0387|T-0386,tryread|with big endian|custom protocols,pending_transcript
IU-0319,image-f7220f957dca918f033628f831df76d4d8702086,400b3f9a0721.png,400b3f9a0721,R11,23659.452370312287,20811.916057406077,705.0,482.0,1.0,,T-0301|T-0295|T-0431,tryread|cancelpendingread|currentspan,pending_transcript
IU-0320,image-41bba80c16c9dec9b4b4e9518bc4c425f37a44cd,086c28017c71.png,086c28017c71,R11,23666.74296303147,21330.739024935374,944.0,398.0,1.0,,T-0295|T-0444|T-0432,cancelpendingread|integer reading|unreadspan,pending_transcript
IU-0321,image-2d3bdefbceccf9580071eddcf54886fa8f746e69,00619f19aa89.png,00619f19aa89,R11,23644.102058678254,21761.392835876624,958.0,359.0,1.0,,T-0295|T-0444|T-0445,cancelpendingread|integer reading|methods,pending_transcript
IU-0322,image-637e603fec1b992120058c6263d61ab0ffbf26ed,ea60855197f0.png,ea60855197f0,R11,24464.415741355508,20009.13925018821,995.0,112.0,1.0,,T-0431|T-0387|T-0386,currentspan|with big endian|custom protocols,pending_transcript
IU-0323,image-4e6e1df52b6d2d4667b310e895f2b407ee1e36ad,e8bb166b592e.png,e8bb166b592e,R08,31534.95606706825,3096.2811020184545,622.0,340.0,1.0,,T-0388|T-0389|T-0390,important concepts|encoding|buffering,pending_transcript
IU-0324,image-e9770168b1bc853d9549cf57ceb6718d4c9c4c9f,56a532c45a5a.png,56a532c45a5a,R08,31511.289400401583,3475.7440875870325,936.0,427.0,1.0,,T-0389|T-0388|T-0390,encoding|important concepts|buffering,pending_transcript
IU-0325,image-f6fb435ba381842dac35c21d0c5ff0f18e1d2462,4e2433f52400.png,4e2433f52400,R08,31536.54870487207,4307.669990907347,924.0,455.0,1.0,,T-0389|T-0390|T-0406,encoding|buffering|for text,pending_transcript
IU-0326,image-c291bff5d8dd31d8f56ce1e065deb3cad79483f7,ffe8bd03a72c.png,ffe8bd03a72c,R08,31498.86342926443,4919.0588797962355,869.0,210.0,1.0,,T-0390|T-0406|T-0389,buffering|for text|encoding,pending_transcript
IU-0327,image-926ab59043fc33b04c9e3a1142ca246e5304dda9,da929af27914.png,da929af27914,R08,31495.474676009224,5317.725546462905,538.0,266.0,1.0,,T-0406|T-0390|T-0407,for text|buffering|common constructions,pending_transcript
IU-0328,image-1d9ccefee62a8cf05ded343df33e9e19ed0aaa77,2ee3d73d3078.png,2ee3d73d3078,R08,31479.88587873993,5796.235895312733,791.0,482.0,1.0,,T-0407|T-0406|T-0391,common constructions|for text|read,pending_transcript
IU-0329,image-6e5da4bfe8e9397cb5517bd4212c3541afe5c2b5,c68522a76e52.png,c68522a76e52,R08,31467.419201833876,6312.947687304919,907.0,400.0,1.0,,T-0391|T-0408|T-0407,read|methods (use async)|common constructions,pending_transcript
IU-0330,image-46e648cc390f61040fb435cfbbf006df2f5ffc2d,d8fa47770caf.png,d8fa47770caf,R08,31513.95733424586,7203.458214173952,787.0,482.0,1.0,,T-0392|T-0391|T-0408,peek|read|methods (use async),pending_transcript
IU-0331,image-cf8cab1566677276ea1122a93fcfa16eed43c56d,648fa7da4ba5.png,648fa7da4ba5,R08,31499.363595415693,7863.558908618397,952.0,371.0,1.0,,T-0392|T-0393|T-0391,peek|read(char buffer)|read,pending_transcript
IU-0332,image-e28a6a8bff6af7e1b21183e2c2460f65103be8ba,b5a71298390f.png,b5a71298390f,R08,31524.34498647472,8250.762589716487,825.0,204.0,1.0,,T-0393|T-0392|T-0394,read(char buffer)|peek|readblock,pending_transcript
IU-0333,image-2a6634e6d7891c293206fe0efa1078cf0a5d253c,0bb94ac5a294.png,0bb94ac5a294,R08,31511.45609758583,8630.558840801557,993.0,357.0,1.0,,T-0393|T-0394|T-0392,read(char buffer)|readblock|peek,pending_transcript
IU-0334,image-bc363cac6ca8767b5b95a00d6642de7913bc0b93,8dfb92256442.png,8dfb92256442,R08,31513.900677663954,9000.744048592358,757.0,387.0,1.0,,T-0394|T-0393|T-0395,readblock|read(char buffer)|readline,pending_transcript
IU-0335,image-b1747af804750879b9bf8aecc3bb30eb60af0b45,8035270e88d3.png,8035270e88d3,R08,31518.14512342613,9532.347035246003,775.0,482.0,1.0,,T-0394|T-0395|T-0393,readblock|readline|read(char buffer),pending_transcript
IU-0336,image-d1ddc12f5110c7cdab16d466dd575f349cab06a8,e20a747b4edc.png,e20a747b4edc,R08,31499.84498647472,10160.410715259026,954.0,361.0,1.0,,T-0395|T-0396|T-0394,readline|readtoend|readblock,pending_transcript
IU-0337,image-d7324f316da09ba8b58387cec4aa166434c45d79,75c5a3c33f88.png,75c5a3c33f88,R08,31520.540147887525,10520.495228605381,764.0,482.0,1.0,,T-0396|T-0395|T-0397,readtoend|readline|discardbuffereddata,pending_transcript
IU-0338,image-4fb99fb4cef0f48299f9eb99778fdf59579a9881,5d335ee13135.png,5d335ee13135,R08,31507.233648871705,11151.606339716494,901.0,482.0,1.0,,T-0396|T-0397|T-0409,readtoend|discardbuffereddata|properties,pending_transcript
IU-0339,image-62d844bdacbd9509b2af5993beaa9e8f48fa9a52,6c55d6f307d0.png,6c55d6f307d0,R08,31544.900609847115,12955.762521899655,915.0,394.0,1.0,,T-0398|T-0409|T-0399,endofstream|properties|current encoding,pending_transcript
IU-0340,image-a54710f717078a00c85e2ffbe43147c6f75c6f86,07d705511492.png,07d705511492,R08,31537.900575938696,13360.78106980547,949.0,369.0,1.0,,T-0399|T-0398|T-0400,current encoding|endofstream|base stream,pending_transcript
IU-0341,image-8530c8245fc455db17511bdb93eca68151d03b09,56ac7833ccb8.png,56ac7833ccb8,R08,31530.807938134876,13893.855166485158,898.0,251.0,1.0,,T-0400|T-0399|T-0398,base stream|current encoding|endofstream,pending_transcript
IU-0342,image-7bcd1bb966e201a646f4ae8f754deab57b7a8a04,65dc9d3e59a4.png,65dc9d3e59a4,R08,31531.45613149425,14278.077388707377,953.0,407.0,1.0,,T-0400|T-0399|T-0401,base stream|current encoding|streamreader usecases,pending_transcript
IU-0343,image-e088ade3b1ccc92bd88bb8a033f3bd4ce181ba26,ac63ef63a817.png,ac63ef63a817,R08,31536.803274494072,11853.228922354396,855.0,407.0,1.0,,T-0397|T-0409|T-0398,discardbuffereddata|properties|endofstream,pending_transcript
IU-0344,image-5ce10e487e2799d5a3b2cc897036e4f9aeec5b56,62b05a03e6cc.png,62b05a03e6cc,R08,31547.85883004963,12283.488226824884,904.0,225.0,1.0,,T-0409|T-0398|T-0397,properties|endofstream|discardbuffereddata,pending_transcript
IU-0345,image-213514048e2d80b8d35ee35f9b2bd0776e3c89e5,b7da77a2b460.png,b7da77a2b460,R08,29940.34187079225,8542.67470161345,866.0,174.0,1.0,,T-0411|T-0410|T-0393,readblockasync|readasync vs|read(char buffer),pending_transcript
IU-0346,image-0c355d5dd60b9b66143bc72aa4017fe10ea56c53,c72ab491e996.png,c72ab491e996,R08,29965.644938086287,8799.417172094629,876.0,269.0,1.0,,T-0411|T-0410|T-0393,readblockasync|readasync vs|read(char buffer),pending_transcript
IU-0347,image-52ce253e76b0278d55ffefaf912bcd520226c822,38a9ee8f476c.png,38a9ee8f476c,R08,29937.402439861853,9101.205124864518,1044.0,463.0,1.0,,T-0411|T-0410|T-0394,readblockasync|readasync vs|readblock,pending_transcript
IU-0348,image-c0a95c2a08367fb26cc78ab2b51dbd6242c8a625,58b308e19c47.png,58b308e19c47,R08,31381.31433685251,15212.554227575984,908.0,482.0,1.0,,T-0400|T-0401|T-0399,base stream|streamreader usecases|current encoding,pending_transcript
IU-0349,image-4c7b9ec1799fd9e2416b7a7d1c68802c3de2b9a9,21efdfc5157c.png,21efdfc5157c,R08,31387.42247579414,15746.491902257472,937.0,304.0,1.0,,T-0401|T-0400|T-0399,streamreader usecases|base stream|current encoding,pending_transcript
IU-0350,image-130e92c73a0dbe66fb7441b775b2a363bbbcbcef,9060279ad10f.png,9060279ad10f,R08,31373.016576885202,16138.860205087625,969.0,361.0,1.0,,T-0401|T-0400|T-0399,streamreader usecases|base stream|current encoding,pending_transcript
IU-0351,image-7d8e1455b10428c95ca0e3b57a11a7f89f7c2d9a,4c2480f32817.png,4c2480f32817,R08,31369.74354689232,16593.129987442553,864.0,482.0,1.0,,T-0401|T-0400|T-0465,streamreader usecases|base stream|about not contiguous,pending_transcript
IU-0352,image-222930f7ee6579b8684ea0f7694cd673451727df,da62b0431237.png,da62b0431237,R08,30378.3163792217,15143.831503195539,869.0,471.0,1.0,,T-0401|T-0400|T-0402,streamreader usecases|base stream|pipereader >,pending_transcript
IU-0353,image-8e1c4c37b081345b39c0a2c2ff6e7e60a9960c48,dd12e797e0f1.png,dd12e797e0f1,R08,30368.638463174764,15667.025603421596,848.0,274.0,1.0,,T-0401|T-0400|T-0402,streamreader usecases|base stream|pipereader >,pending_transcript
IU-0354,image-eda790910d09f90a43414be259c603327cf8b44d,d302e22768af.png,d302e22768af,R08,29157.29119826369,15135.445968841188,767.0,381.0,1.0,,T-0402|T-0401|T-0403,pipereader >|streamreader usecases|pipereader,pending_transcript
IU-0355,image-2e2bb8be92dbf45e464a861bb9b9a4b3cd46408d,49fdddb4a671.png,49fdddb4a671,R08,29154.464789645557,15562.995615794123,897.0,323.0,1.0,,T-0402|T-0401|T-0403,pipereader >|streamreader usecases|pipereader,pending_transcript
IU-0356,image-ac19ddaf4808616082874caf10a95bfb5f0c825a,a3424527c5d5.png,a3424527c5d5,R08,29147.052051639523,15925.059800570696,644.0,278.0,1.0,,T-0402|T-0403|T-0404,pipereader >|pipereader|possible better,pending_transcript
IU-0357,image-2ea233f355777984ad5502ec4ecefb77872aec09,8fb0ac1bc9e0.png,8fb0ac1bc9e0,R08,29130.182194465935,16209.39235357194,936.0,296.0,1.0,,T-0402|T-0405|T-0404,pipereader >|for big lines|possible better,pending_transcript
IU-0358,image-88da74233209dc5130d15f33a1722815482be0e6,790b9e9f018f.png,790b9e9f018f,R08,29083.84669914339,16539.15788982244,980.0,330.0,1.0,,T-0405|T-0404|T-0403,for big lines|possible better|pipereader,pending_transcript
IU-0359,image-92afaa2e4323e1680a19d64f0f7488cfa4468003,006caa84fef6.png,006caa84fef6,R08,28004.858212530184,16474.749610186103,831.0,482.0,1.0,,T-0405|T-0404|T-0403,for big lines|possible better|pipereader,pending_transcript
IU-0360,image-5c7ca6904005b4dc56e7b1c674cdc2079c673ce2,e1bb01361d6d.png,e1bb01361d6d,R08,27979.51302374998,17056.2005964324,933.0,413.0,1.0,,T-0405|T-0404|T-0403,for big lines|possible better|pipereader,pending_transcript
IU-0361,image-949fd0fee459606793f04eab58cd635ccece2c4b,6b8d59ff86c9.png,6b8d59ff86c9,R13,27992.945473315976,17512.906500936155,684.0,428.0,1.0,,T-0405|T-0404|T-0429,for big lines|possible better|sequencereader,pending_transcript
IU-0362,image-114e1b18049aa1755ae0ba090708a6dfbc711bfd,569e85b882ec.png,569e85b882ec,R08,27094.49637390136,16513.59868717214,828.0,298.0,1.0,,T-0414|T-0413|T-0412,(cursor api)|lines with pipereader|can skip not needed,pending_transcript
IU-0363,image-1931e44b55d4e08bd5f05868aac49f4414c0df95,8cdd0fb0c6c0.png,8cdd0fb0c6c0,R13,29263.07481693251,19511.15141940079,959.0,435.0,1.0,,T-0455|T-0415|T-0427,!!!!|end|some cases),pending_transcript
IU-0364,image-677f536978807bbc0b588e040981c0af0ebf6f6f,915b1d7e4144.png,915b1d7e4144,R13,29311.01945804579,20347.596136808017,900.0,335.0,1.0,,T-0415|T-0430|T-0435,end|remaining|consumed,pending_transcript
IU-0365,image-bf836c13002b2ba79cf9144a83fa42c2bd71d537,03f2ed22e3a0.png,03f2ed22e3a0,R13,29321.186206092665,20800.4294497963,981.0,248.0,1.0,,T-0430|T-0435|T-0436,remaining|consumed|position,pending_transcript
IU-0366,image-ab6dab972a3e6c4a815fbf1da82218e43e670418,98704d2f342f.png,98704d2f342f,R13,29332.35295413954,21178.9294497963,940.0,251.0,1.0,,T-0435|T-0436|T-0430,consumed|position|remaining,pending_transcript
IU-0367,image-5fbe389b03060c0cb5e02bb8a27de25618b4d77b,92d3472453ab.png,92d3472453ab,R13,29351.01945804579,21582.096136808017,940.0,378.0,1.0,,T-0437|T-0436|T-0435,currentspan|position|consumed,pending_transcript
IU-0368,image-186f5d5d8616bf03c0c26d87c00cdad5cc3060bc,713a77832c3b.png,713a77832c3b,R13,29352.35295413954,22124.596136808017,924.0,301.0,1.0,,T-0437|T-0438|T-0423,currentspan|unreadspan|check prefixes without advancing,pending_transcript
IU-0369,image-95c1eba233ead1223ea244a029ef12f99fbeaf0e,2fe0bcc287c2.png,2fe0bcc287c2,R13,29348.01945804579,22584.429510831455,906.0,280.0,1.0,,T-0438|T-0424|T-0437,unreadspan|unless matched|currentspan,pending_transcript
IU-0370,image-70b71b264192884dba928ecef6708183066ded75,7de0302cb462.png,7de0302cb462,R13,29384.852832069228,23364.262640714267,595.0,83.0,1.0,,T-0439|T-0440|T-0438,advance|rewind|unreadspan,pending_transcript
IU-0371,image-d059975be1459a6b3117b19e83c31ae83c859a8f,3b97fe63798b.png,3b97fe63798b,R13,29365.519580116103,23567.59595370255,975.0,471.0,1.0,,T-0440|T-0439|T-0425,rewind|advance|look ahead without consuming,pending_transcript
IU-0372,image-1bfaa571b521c717567f1c11132978484fe6f1c6,6df1e10d6508.png,6df1e10d6508,R13,29357.21913151388,24176.66152920376,917.0,475.0,1.0,,T-0440|T-0441|T-0439,rewind|advancepast|advance,pending_transcript
IU-0373,image-fad68c34c69edda00e17c9a96f9254e705a38f30,bd482970a5d7.png,bd482970a5d7,R13,29379.274653161017,24771.494811674464,904.0,432.0,1.0,,T-0441|T-0442|T-0440,advancepast|advancepastany|rewind,pending_transcript
IU-0374,image-c2e8e2a4f0d08d3dd72fa17b0af5152eacdac390,3125cf4e587e.png,3125cf4e587e,R13,26554.646750256878,23684.116576811182,729.0,482.0,1.0,,T-0463|T-0460|T-0459,no adv at all|adv|adv,pending_transcript
IU-0375,image-e67f8d4be66ff0a341653099b97bce12c860dea7,2e1e76457bca.png,2e1e76457bca,R13,29357.441319827685,25357.994862537093,901.0,439.0,1.0,,T-0442|T-0441|T-0440,advancepastany|advancepast|rewind,pending_transcript
IU-0376,image-a9389ae6be8e94a1b4b1f73af288ce2c3b84879b,5fa4cc14ca4c.png,5fa4cc14ca4c,R13,26567.214580149513,24250.78314175259,964.0,482.0,1.0,,T-0463|T-0464|T-0447,no adv at all|no adv at all|trypeek,pending_transcript
IU-0377,image-b7cd11379c6f4460c45a6b70f7409067660d91bc,3be4c070ce30.png,3be4c070ce30,R13,26571.966698015844,24878.560902576155,748.0,482.0,1.0,,T-0464|T-0448|T-0452,no adv at all|trycodyto|tryreadto delimiterescape,pending_transcript
IU-0378,image-ba06a79a9d5342c50284dc80186f9ac03df98fcf,83ec3b0b8a27.png,83ec3b0b8a27,R13,27800.663508141486,23543.66158006639,479.0,101.0,1.0,,T-0449|T-0450|T-0461,searching/delimiter methods|tryfeadto|adv on sucess,pending_transcript
IU-0379,image-a37014546fa6c1e5f9c3d6fc99ac293cb6a4c026,62e245fce27b.png,62e245fce27b,R13,27807.503004342703,23768.560851713526,668.0,482.0,1.0,,T-0450|T-0451|T-0462,tryfeadto|tryreadto|no adv on failure,pending_transcript
IU-0380,image-c9e4de3ac0f1f3be0274bdecd31ac5b4695db836,1c0c94cb6d12.png,1c0c94cb6d12,R13,27795.44131982768,24386.994913399725,985.0,421.0,1.0,,T-0451|T-0452|T-0462,tryreadto|tryreadto delimiterescape|no adv on failure,pending_transcript
IU-0381,image-9b0d9100e273d284a563650d31666aa86c6262ec,5aa62419e7c6.png,5aa62419e7c6,R13,27793.77386678681,24956.338765124983,795.0,482.0,1.0,,T-0452|T-0453|T-0451,tryreadto delimiterescape|isnext|tryreadto,pending_transcript
IU-0382,image-1f53d6a64505138259f3cc5ebfa8d4c21214f73f,b522fdecc1a7.png,b522fdecc1a7,R13,27792.605489817994,25637.449757556624,822.0,482.0,1.0,,T-0453|T-0454|T-0452,isnext|isnext|tryreadto delimiterescape,pending_transcript
IU-0383,image-1c495eb5b68bff8466d5d3f765d199da6e209f4a,be34d1e470a6.png,be34d1e470a6,R13,27779.663569176642,26238.66164110155,1033.0,411.0,1.0,,T-0454|T-0453|T-0442,isnext|isnext|advancepastany,pending_transcript
IU-0384,image-7ceed4b709cb47191ef68c602a424a2a01c4f779,f5ec3b5aad9c.png,f5ec3b5aad9c,R13,28078.885901365175,19539.486429787095,996.0,385.0,1.0,,T-0429|T-0428|T-0455,sequencereader|cursor api|!!!!,pending_transcript
IU-0385,image-f24c1b0225c3518b9d38412c87dcc60a236b89c9,cc6929df12fc.png,cc6929df12fc,R13,28076.25819641746,19947.78253530816,786.0,482.0,1.0,,T-0455|T-0428|T-0434,!!!!|cursor api|remaining,pending_transcript
IU-0386,image-ca9b3c62f7fba09e914df412f377c045e95f3ba7,95a28b1d47bb.png,95a28b1d47bb,R13,28028.623557004823,20469.772220366754,955.0,295.0,1.0,,T-0434|T-0430|T-0415,remaining|remaining|end,pending_transcript
IU-0387,image-d5f22da6e6713775dbcee5b9c35f3d2aadc84317,a0a1746a01f2.png,a0a1746a01f2,R13,30609.95284832406,19566.075739591266,894.0,218.0,1.0,,T-0427|T-0426|T-0416,some cases)|escaped delimiter (ignore del in|multibyte delimiter,pending_transcript
IU-0388,image-5723a2bb6764f021ad8d2f6a50d381cc2a014aa5,aa557a877bf5.png,aa557a877bf5,R13,30622.17504415741,19791.227217111547,829.0,482.0,1.0,,T-0416|T-0427|T-0426,multibyte delimiter|some cases)|escaped delimiter (ignore del in,pending_transcript
IU-0389,image-92ee2140b6a2ec69ca040cd8d544343190e1b887,a9bee397e941.png,a9bee397e941,R13,30621.401444984967,20479.216825876196,987.0,163.0,1.0,,T-0416|T-0422|T-0427,multibyte delimiter|parse length prefixed protocol|some cases),pending_transcript
IU-0390,image-29e242e8e789093793cdcdab8c4ebc69c44c86f9,6b7ad3df0e7c.png,6b7ad3df0e7c,R13,30616.58217123423,20661.227217111547,860.0,482.0,1.0,,T-0422|T-0416|T-0456,parse length prefixed protocol|multibyte delimiter|we advance sequence reader,pending_transcript
IU-0391,image-30ee15853ccfe678e9b2847bf25a1b3e53af86da,ac439f32f7cc.png,ac439f32f7cc,R13,30613.23488004356,21315.050184640844,910.0,168.0,1.0,,T-0422|T-0456|T-0457,parse length prefixed protocol|we advance sequence reader|to just pass its position to,pending_transcript
IU-0392,image-edeedd3f5753936bf98c9e8e5660bbf3efdf6702,7d66f2a34e3b.png,7d66f2a34e3b,R13,30606.160459450857,21496.227217111547,694.0,482.0,1.0,,T-0422|T-0456|T-0457,parse length prefixed protocol|we advance sequence reader|to just pass its position to,pending_transcript
IU-0393,image-66603e91daf8b82b976cbf38aac250e5c6e65212,1e71d0cd1117.png,1e71d0cd1117,R13,30597.01917207896,22007.8938583469,802.0,482.0,1.0,,T-0423|T-0458|T-0457,check prefixes without advancing|advanceto later|to just pass its position to,pending_transcript
IU-0394,image-3062c0d41abbd7a98ab44556c79ce74eb15c6f65,94610609ee5e.png,94610609ee5e,R13,30589.901444984967,22680.883543405493,920.0,193.0,1.0,,T-0424|T-0423|T-0458,unless matched|check prefixes without advancing|advanceto later,pending_transcript
IU-0395,image-93d18d91ac2ac256f924557605b80a7622cee6a0,cfd2dfeed4f0.png,cfd2dfeed4f0,R13,30605.895734420053,22906.227293405493,848.0,482.0,1.0,,T-0425|T-0424|T-0423,look ahead without consuming|unless matched|check prefixes without advancing,pending_transcript
IU-0396,image-feb27f26e1ed68247e4e797a45ebf2dba619175a,2db8e50530ef.png,2db8e50530ef,R13,30610.23488004356,23402.383390817602,976.0,190.0,1.0,,T-0425|T-0424|T-0423,look ahead without consuming|unless matched|check prefixes without advancing,pending_transcript
IU-0397,image-630842337cd486bca6d72a06fe6619febaf7bb86,f1d088422f03.png,f1d088422f03,R13,30622.79610194917,23726.227293405493,858.0,482.0,1.0,,T-0425|T-0424|T-0423,look ahead without consuming|unless matched|check prefixes without advancing,pending_transcript
IU-0398,image-b27decafd5b43d037fb53614b1bdf4bbb90cc2c4,e2084d99f546.png,e2084d99f546,R13,30590.568315102155,24217.883543405493,952.0,139.0,1.0,,T-0425|T-0471|T-0440,look ahead without consuming|(can do manually with stackalloc and  sequence.copyto)|rewind,pending_transcript
IU-0399,image-9be74e4837dcef03e3281591c5ef032796a3212f,d4fada37634b.png,d4fada37634b,R13,25572.17069890303,23699.831820340576,734.0,482.0,1.0,,T-0445|T-0444|T-0447,methods|integer reading|trypeek,pending_transcript
IU-0400,image-83f695676ebd38bc24b4a9a37e4d47491360a633,70637b0165e1.png,70637b0165e1,R13,27945.985298721083,21002.930408704502,948.0,434.0,1.0,,T-0434|T-0433|T-0435,remaining|consumed|consumed,pending_transcript
IU-0401,image-c197b5caeba8389bb5893d4558a9bc59c2ca6940,90f13fef1e1d.png,90f13fef1e1d,R13,27946.003772028376,21413.856379841654,945.0,264.0,1.0,,T-0433|T-0434|T-0436,consumed|remaining|position,pending_transcript
IU-0402,image-0274f0578e27f54c70b716d1efdfef992599cc3c,b401b174c8f8.png,b401b174c8f8,R13,27966.74700003247,21891.560020249643,956.0,448.0,1.0,,T-0433|T-0437|T-0438,consumed|currentspan|unreadspan,pending_transcript
IU-0403,image-a2705301a02efc24292f86922a1abf26e8060144,9c3e06497425.png,9c3e06497425,R13,27989.46938501511,22377.911894707107,971.0,315.0,1.0,,T-0433|T-0438|T-0437,consumed|unreadspan|currentspan,pending_transcript
IU-0404,image-6d665f77b9967286f636be4e3a5a721e1b96fb31,ff14cc830938.png,ff14cc830938,R13,26536.13370909435,20909.152417303678,960.0,418.0,1.0,,T-0431|T-0434|T-0432,currentspan|remaining|unreadspan,pending_transcript
IU-0405,image-2de88ced8a0879d1f0f1d73fb0d7cbdb6b638630,325004c383cd.png,325004c383cd,R13,26541.189251086536,21305.76358266826,901.0,335.0,1.0,,T-0431|T-0432|T-0433,currentspan|unreadspan|consumed,pending_transcript
IU-0406,image-a076384c5a724d59d641f0b523fe44995586ac40,4a1a1456ac2c.png,4a1a1456ac2c,R13,26524.940483415405,21638.697327552934,931.0,402.0,1.0,,T-0432|T-0433|T-0431,unreadspan|consumed|currentspan,pending_transcript
IU-0407,image-64c72bc1b5265f700b223ab148d31769e8d5b7a7,0e5444695525.png,0e5444695525,R13,26545.382779183732,22250.128449379103,869.0,482.0,1.0,,T-0432|T-0443|T-0459,unreadspan|reading  methods|adv,pending_transcript
IU-0408,image-1aa7b90113680d465c570351265b8b4ef54d991f,ccef5e963773.png,ccef5e963773,R13,26552.551730160198,22726.17682134466,799.0,334.0,1.0,,T-0443|T-0459|T-0460,reading  methods|adv|adv,pending_transcript
IU-0409,image-120756f428e5c0b81126ff8c0a234a7b676d8e0a,d107a738bf2d.png,d107a738bf2d,R13,32672.415439184733,19825.886343963903,925.0,291.0,1.0,,T-0468|T-0417|T-0467,"why sequence reader|decoding to string, can decode|+ big reasons",pending_transcript
IU-0410,image-f8a39d1e9f598156cc6734ea2ad8dc263a2b1200,eef5dba21139.png,eef5dba21139,R13,32681.847944276662,20350.383579943256,770.0,482.0,1.0,,T-0418|T-0417|T-0419,"sequence btw|decoding to string, can decode|checking prefix across segments(cant with firstspan)",pending_transcript
IU-0411,image-d3f34e9ddff51dd64e6c68358662b62b16ed3301,452fd7c6cfa4.png,452fd7c6cfa4,R13,32688.923103666373,20848.161222087354,898.0,482.0,1.0,,T-0419|T-0418|T-0417,"checking prefix across segments(cant with firstspan)|sequence btw|decoding to string, can decode",pending_transcript
IU-0412,image-765e43655972e11358da45f9fa0c75bfc8d21153,251d93381d59.png,251d93381d59,R13,32701.130661850708,21483.71677764291,865.0,482.0,1.0,,T-0419|T-0420|T-0421,checking prefix across segments(cant with firstspan)|finding positionof multybyte delimiter|across spans,pending_transcript
IU-0413,image-443d8df846ff22b686a14237554b808a49882083,19c6d6fcdd44.png,19c6d6fcdd44,R13,32713.743325372576,21984.66934654482,979.0,473.0,1.0,,T-0420|T-0421|T-0419,finding positionof multybyte delimiter|across spans|checking prefix across segments(cant with firstspan),pending_transcript
IU-0414,image-e9d7a8f4f93165d6d4db50a2744e0450048d33a8,c82207a27ab5.png,c82207a27ab5,R13,32757.909890313982,22737.502629015522,904.0,354.0,1.0,,T-0421|T-0420|T-0469,across spans|finding positionof multybyte delimiter|parsing fixed size header,pending_transcript
