source_id,source_num,fileId,fileId_short,x,y,width,height,rotation,opacity,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,current_region_decision,must_recheck_before_region_close
S-001,1,0c73cc692afc66ab8a736aa60640d676438bcb86,0c73cc692a,7973.557,541.304,843.0,482.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-004: changetracker itself | L-005: entityentry | L-006: common tasks | L-103: all navigations - references and | L-104: collections have isloded flag,processed-in-r01-v002-correction,yes-for-r01-v002-correction,Corrected during R02 boundary review; ChangeTracker overview/core members belong to R01.,R01,no-for-r01-v002
S-140,140,0ff76ebdcb812a02a9c4a6aa5c926b04fae6b8ba,0ff76ebdcb,7583.34,18066.708,884.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-141,141,35509bb874314e93a7f94724a22f7d47884da9af,35509bb874,7568.738,18566.364,973.0,283.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-142,142,2edb2fb20ca91fb02d07c6e9c5b213720fff517b,2edb2fb20c,7548.791,18855.041,926.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-143,143,10ba43a5841e03bf49b7d9c31824d0d929fa9cbd,10ba43a584,7541.904,19324.864,620.0,276.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-144,144,24c2d28e3c8738b758ecd4362dd308135ed7f008,24c2d28e3c,7548.07,19600.041,944.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-145,145,1fad3979facb3b2331ec2ccf1da56a7d4aad74bd,1fad3979fa,7543.141,20102.969,836.0,401.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-146,146,0895474603c04d4915567e2f5adc2f03ce70f4e0,0895474603,7543.634,20536.747,770.0,401.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-147,147,3f3c14b4f45449dd336682721cea2506ad9f2781,3f3c14b4f4,7538.611,20964.08,1018.0,352.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-148,148,46d027ce52ee5744ae99ddacad3aeb55ffe60e05,46d027ce52,7534.278,21320.525,1048.0,336.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-149,149,d32c603159954dd253ef1000119f67bb5a1f662b,d32c603159,7541.059,21675.445,827.0,430.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-150,150,7b9cf9ac71053d6d37f446b98cd773501143a844,7b9cf9ac71,6298.834,16831.346,1062.0,290.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-151,151,4e051d6b6e00a860a1a3a850ab22aff460b53855,4e051d6b6e,6223.392,17129.129,1067.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-152,152,b3ba581b5ba3bf05b254df8b0a26e74367b61489,b3ba581b5b,6061.419,17783.476,1011.0,186.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-153,153,68c78c527e33c2147356ffd03b4fe1df874c470a,68c78c527e,6040.456,18001.381,1007.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-154,154,d76afcbf698efc9fa49dbbe617765bb7448df57c,d76afcbf69,6048.395,18497.138,819.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-155,155,9fb893c6a379e0b62baa17930213e74c5df8dc03,9fb893c6a3,6029.223,18989.259,753.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-156,156,374148929c840e354c678a99a145cc1fa232e2f5,374148929c,473.07,7390.414,1132.0,242.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-109: modify state of children | L-108: without cascadechanges to | L-107: can we jsut detectchanges | L-062: cascadedeletetiming | L-064: lazyloadingenabled,processed-in-r01-v001,yes-for-r01-v001-boundary,R01 processed after local boundary review.,R01,no-for-r01-v001
S-157,157,4c87d5eb81ce9c70d62f86f5c6756d4c70c1713a,4c87d5eb81,444.06,7649.719,1193.0,243.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-109: modify state of children | L-108: without cascadechanges to | L-107: can we jsut detectchanges | L-064: lazyloadingenabled | L-062: cascadedeletetiming,processed-in-r01-v001,yes-for-r01-v001-boundary,R01 processed after local boundary review.,R01,no-for-r01-v001
S-158,158,dfe0f66159465dbb99fead492dca8a132b435dd3,dfe0f66159,627.034,5863.63,939.0,428.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-106: delete timings | L-105: options of | L-034: because we alreadyt have state | L-058: and cascadechanges() | L-033: so we can avoid second detection,processed-in-r01-v001,yes-for-r01-v001-boundary,R01 processed after local boundary review.,R01,no-for-r01-v001
S-159,159,e1d0b495680721a1563c022ae9e8233071503c02,e1d0b49568,611.034,6306.892,891.0,391.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-106: delete timings | L-107: can we jsut detectchanges | L-105: options of | L-108: without cascadechanges to | L-109: modify state of children,processed-in-r01-v001,yes-for-r01-v001-boundary,R01 processed after local boundary review.,R01,no-for-r01-v001
S-160,160,097dfe43f593ff4264402f5f512086603e7a6fb7,097dfe43f5,589.677,6714.082,968.0,449.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-107: can we jsut detectchanges | L-108: without cascadechanges to | L-109: modify state of children | L-062: cascadedeletetiming | L-106: delete timings,processed-in-r01-v001,yes-for-r01-v001-boundary,R01 processed after local boundary review.,R01,no-for-r01-v001
S-161,161,4cd8371579deb26afb0534d69dcdb3e8553be900,4cd8371579,11065.948,10010.206,727.0,341.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-111: another requirest | L-110: will get row version + some fields that was set from | L-113: sets current values to orig values | L-112: savechanges also | L-093: what and why metadata,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-162,162,2e2d51d95b61fb8d55c0fb8ed825b8c28e637008,2e2d51d95b,11086.772,9679.539,712.0,341.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-113: sets current values to orig values | L-111: another requirest | L-110: will get row version + some fields that was set from | L-112: savechanges also | L-093: what and why metadata,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-163,163,f2e7c93b5cf5335f1e19b8888f30897c25d46d00,f2e7c93b5c,9732.738,10562.143,934.0,428.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-111: another requirest | L-110: will get row version + some fields that was set from | L-113: sets current values to orig values | L-112: savechanges also | L-074: reference,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-164,164,8267fab7afe3e8085ccd27eefa6d1f015fb78f82,8267fab7af,9809.238,9805.143,973.0,478.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-111: another requirest | L-110: will get row version + some fields that was set from | L-113: sets current values to orig values | L-112: savechanges also | L-085: debugview,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
